sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop
B02-C124,cards/binder_2/card_124_front.jpg,cards/binder_2/card_124_back.jpg,45/102,Caterpie,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3103,B01-C032,output/first_edition_review_crops_clean/B02-C124__Base__45_102__Caterpie.jpg
B02-C125,cards/binder_2/card_125_front.jpg,cards/binder_2/card_125_back.jpg,57/64,Nidoran ♀,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,0.2407,B01-C032,output/first_edition_review_crops_clean/B02-C125__Jungle__57_64__Nidoran _.jpg
B02-C126,cards/binder_2/card_126_front.jpg,cards/binder_2/card_126_back.jpg,61/82,Mankey,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1803,B01-C032,output/first_edition_review_crops_clean/B02-C126__Team Rocket__61_82__Mankey.jpg
B02-C127,cards/binder_2/card_127_front.jpg,cards/binder_2/card_127_back.jpg,51/64,Rhyhorn,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.2248,B01-C032,output/first_edition_review_crops_clean/B02-C127__Jungle__51_64__Rhyhorn.jpg
B02-C128,cards/binder_2/card_128_front.jpg,cards/binder_2/card_128_back.jpg,61/82,Mankey,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2531,B01-C032,output/first_edition_review_crops_clean/B02-C128__Team Rocket__61_82__Mankey.jpg
B02-C129,cards/binder_2/card_129_front.jpg,cards/binder_2/card_129_back.jpg,37/62,Graveler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2444,B01-C032,output/first_edition_review_crops_clean/B02-C129__Fossil__37_62__Graveler.jpg
B02-C130,cards/binder_2/card_130_front.jpg,cards/binder_2/card_130_back.jpg,54/82,Drowzee,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4905,B01-C057,output/first_edition_review_crops_clean/B02-C130__Team Rocket__54_82__Drowzee.jpg
B02-C131,cards/binder_2/card_131_front.jpg,cards/binder_2/card_131_back.jpg,56/64,Meowth,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1596,B01-C057,output/first_edition_review_crops_clean/B02-C131__Jungle__56_64__Meowth.jpg
B02-C132,cards/binder_2/card_132_front.jpg,cards/binder_2/card_132_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2289,B01-C057,output/first_edition_review_crops_clean/B02-C132__Fossil__51_62__Krabby.jpg
B02-C133,cards/binder_2/card_133_front.jpg,cards/binder_2/card_133_back.jpg,39/82,Dark Kadabra,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,0.2685,B01-C057,output/first_edition_review_crops_clean/B02-C133__Team Rocket__39_82__Dark Kadabra.jpg
B02-C134,cards/binder_2/card_134_front.jpg,cards/binder_2/card_134_back.jpg,37/62,Graveler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.2419,B01-C057,output/first_edition_review_crops_clean/B02-C134__Fossil__37_62__Graveler.jpg
B02-C135,cards/binder_2/card_135_front.jpg,cards/binder_2/card_135_back.jpg,55/64,Mankey,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1993,B01-C057,output/first_edition_review_crops_clean/B02-C135__Jungle__55_64__Mankey.jpg
B02-C136,cards/binder_2/card_136_front.jpg,cards/binder_2/card_136_back.jpg,31/62,Arbok,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4273,B01-C057,output/first_edition_review_crops_clean/B02-C136__Fossil__31_62__Arbok.jpg
B02-C137,cards/binder_2/card_137_front.jpg,cards/binder_2/card_137_back.jpg,35/64,Exeggutor,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3388,B01-C110,output/first_edition_review_crops_clean/B02-C137__Jungle__35_64__Exeggutor.jpg
B02-C138,cards/binder_2/card_138_front.jpg,cards/binder_2/card_138_back.jpg,56/62,Tentacool,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3910,B01-C057,output/first_edition_review_crops_clean/B02-C138__Fossil__56_62__Tentacool.jpg
B02-C139,cards/binder_2/card_139_front.jpg,cards/binder_2/card_139_back.jpg,46/62,Ekans,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4904,B01-C032,output/first_edition_review_crops_clean/B02-C139__Fossil__46_62__Ekans.jpg
B02-C140,cards/binder_2/card_140_front.jpg,cards/binder_2/card_140_back.jpg,56/64,Meowth,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1345,B01-C032,output/first_edition_review_crops_clean/B02-C140__Jungle__56_64__Meowth.jpg
B02-C141,cards/binder_2/card_141_front.jpg,cards/binder_2/card_141_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2178,B01-C032,output/first_edition_review_crops_clean/B02-C141__Fossil__51_62__Krabby.jpg
B02-C142,cards/binder_2/card_142_front.jpg,cards/binder_2/card_142_back.jpg,53/82,Dratini,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1079,B01-C032,output/first_edition_review_crops_clean/B02-C142__Team Rocket__53_82__Dratini.jpg
B02-C143,cards/binder_2/card_143_front.jpg,cards/binder_2/card_143_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2161,B01-C032,output/first_edition_review_crops_clean/B02-C143__Fossil__49_62__Horsea.jpg
B02-C144,cards/binder_2/card_144_front.jpg,cards/binder_2/card_144_back.jpg,61/102,Rattata,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.1113,B01-C032,output/first_edition_review_crops_clean/B02-C144__Base__61_102__Rattata.jpg
B02-C145,cards/binder_2/card_145_front.jpg,cards/binder_2/card_145_back.jpg,46/64,Seaking,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2231,B01-C032,output/first_edition_review_crops_clean/B02-C145__Jungle__46_64__Seaking.jpg
B02-C146,cards/binder_2/card_146_front.jpg,cards/binder_2/card_146_back.jpg,47/62,Geodude,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.2348,B01-C032,output/first_edition_review_crops_clean/B02-C146__Fossil__47_62__Geodude.jpg
B02-C147,cards/binder_2/card_147_front.jpg,cards/binder_2/card_147_back.jpg,62/82,Meowth,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0566,B01-C057,output/first_edition_review_crops_clean/B02-C147__Team Rocket__62_82__Meowth.jpg
B02-C148,cards/binder_2/card_148_front.jpg,cards/binder_2/card_148_back.jpg,56/62,Tentacool,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3011,B01-C032,output/first_edition_review_crops_clean/B02-C148__Fossil__56_62__Tentacool.jpg
B02-C149,cards/binder_2/card_149_front.jpg,cards/binder_2/card_149_back.jpg,54/62,Shellder,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4045,B01-C057,output/first_edition_review_crops_clean/B02-C149__Fossil__54_62__Shellder.jpg
B02-C150,cards/binder_2/card_150_front.jpg,cards/binder_2/card_150_back.jpg,47/62,Geodude,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.4280,B01-C057,output/first_edition_review_crops_clean/B02-C150__Fossil__47_62__Geodude.jpg
B02-C151,cards/binder_2/card_151_front.jpg,cards/binder_2/card_151_back.jpg,43/82,Dark Primeape,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,0.0539,B01-C032,output/first_edition_review_crops_clean/B02-C151__Team Rocket__43_82__Dark Primeape.jpg
B02-C152,cards/binder_2/card_152_front.jpg,cards/binder_2/card_152_back.jpg,53/82,Dratini,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0110,B01-C110,output/first_edition_review_crops_clean/B02-C152__Team Rocket__53_82__Dratini.jpg
B02-C153,cards/binder_2/card_153_front.jpg,cards/binder_2/card_153_back.jpg,36/62,Golem,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1374,B01-C032,output/first_edition_review_crops_clean/B02-C153__Fossil__36_62__Golem.jpg
B02-C154,cards/binder_2/card_154_front.jpg,cards/binder_2/card_154_back.jpg,47/62,Geodude,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2045,B01-C032,output/first_edition_review_crops_clean/B02-C154__Fossil__47_62__Geodude.jpg
B02-C155,cards/binder_2/card_155_front.jpg,cards/binder_2/card_155_back.jpg,32/62,Cloyster,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1665,B01-C057,output/first_edition_review_crops_clean/B02-C155__Fossil__32_62__Cloyster.jpg
B02-C156,cards/binder_2/card_156_front.jpg,cards/binder_2/card_156_back.jpg,69/82,Voltorb,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1230,B01-C032,output/first_edition_review_crops_clean/B02-C156__Team Rocket__69_82__Voltorb.jpg
B02-C157,cards/binder_2/card_157_front.jpg,cards/binder_2/card_157_back.jpg,44/62,Tentacruel,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2382,B01-C032,output/first_edition_review_crops_clean/B02-C157__Fossil__44_62__Tentacruel.jpg
B02-C158,cards/binder_2/card_158_front.jpg,cards/binder_2/card_158_back.jpg,64/102,Starmie,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3001,B01-C057,output/first_edition_review_crops_clean/B02-C158__Base__64_102__Starmie.jpg
B02-C159,cards/binder_2/card_159_front.jpg,cards/binder_2/card_159_back.jpg,40/62,Omastar,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1834,B01-C032,output/first_edition_review_crops_clean/B02-C159__Fossil__40_62__Omastar.jpg
B02-C160,cards/binder_2/card_160_front.jpg,cards/binder_2/card_160_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1814,B01-C032,output/first_edition_review_crops_clean/B02-C160__Fossil__49_62__Horsea.jpg
B02-C161,cards/binder_2/card_161_front.jpg,cards/binder_2/card_161_back.jpg,32/62,Cloyster,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2435,B01-C032,output/first_edition_review_crops_clean/B02-C161__Fossil__32_62__Cloyster.jpg
B02-C162,cards/binder_2/card_162_front.jpg,cards/binder_2/card_162_back.jpg,53/62,Psyduck,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2339,B01-C057,output/first_edition_review_crops_clean/B02-C162__Fossil__53_62__Psyduck.jpg
B02-C163,cards/binder_2/card_163_front.jpg,cards/binder_2/card_163_back.jpg,59/82,Machop,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2716,B01-C032,output/first_edition_review_crops_clean/B02-C163__Team Rocket__59_82__Machop.jpg
B02-C164,cards/binder_2/card_164_front.jpg,cards/binder_2/card_164_back.jpg,51/64,Eevee,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1226,B01-C032,output/first_edition_review_crops_clean/B02-C164__Jungle__51_64__Eevee.jpg
B02-C165,cards/binder_2/card_165_front.jpg,cards/binder_2/card_165_back.jpg,48/82,Porygon,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1135,B01-C032,output/first_edition_review_crops_clean/B02-C165__Team Rocket__48_82__Porygon.jpg
B02-C166,cards/binder_2/card_166_front.jpg,cards/binder_2/card_166_back.jpg,44/62,Tentacruel,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1971,B01-C057,output/first_edition_review_crops_clean/B02-C166__Fossil__44_62__Tentacruel.jpg
B02-C167,cards/binder_2/card_167_front.jpg,cards/binder_2/card_167_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4016,B01-C057,output/first_edition_review_crops_clean/B02-C167__Fossil__57_62__Zubat.jpg
B02-C168,cards/binder_2/card_168_front.jpg,cards/binder_2/card_168_back.jpg,33/130,Arcanine,Base Set 2,Uncommon,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,,NO,vision_full_card_api_validated,,,
B02-C169,cards/binder_2/card_169_front.jpg,cards/binder_2/card_169_back.jpg,38/62,Kingler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2098,B01-C032,output/first_edition_review_crops_clean/B02-C169__Fossil__38_62__Kingler.jpg
B02-C170,cards/binder_2/card_170_front.jpg,cards/binder_2/card_170_back.jpg,50/102,Gastly,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3468,B01-C032,output/first_edition_review_crops_clean/B02-C170__Base__50_102__Gastly.jpg
B02-C171,cards/binder_2/card_171_front.jpg,cards/binder_2/card_171_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2946,B01-C032,output/first_edition_review_crops_clean/B02-C171__Fossil__57_62__Zubat.jpg
B02-C172,cards/binder_2/card_172_front.jpg,cards/binder_2/card_172_back.jpg,47/102,Diglett,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2346,B01-C032,output/first_edition_review_crops_clean/B02-C172__Base__47_102__Diglett.jpg
B02-C173,cards/binder_2/card_173_front.jpg,cards/binder_2/card_173_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2126,B01-C032,output/first_edition_review_crops_clean/B02-C173__Fossil__51_62__Krabby.jpg
B02-C174,cards/binder_2/card_174_front.jpg,cards/binder_2/card_174_back.jpg,50/102,Gastly,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3281,B01-C032,output/first_edition_review_crops_clean/B02-C174__Base__50_102__Gastly.jpg
B02-C175,cards/binder_2/card_175_front.jpg,cards/binder_2/card_175_back.jpg,62/82,Meowth,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.0868,B01-C032,output/first_edition_review_crops_clean/B02-C175__Team Rocket__62_82__Meowth.jpg
B02-C176,cards/binder_2/card_176_front.jpg,cards/binder_2/card_176_back.jpg,42/64,Persian,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,-0.0060,B01-C032,output/first_edition_review_crops_clean/B02-C176__Jungle__42_64__Persian.jpg
B02-C177,cards/binder_2/card_177_front.jpg,cards/binder_2/card_177_back.jpg,43/62,Slowbro,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2839,B01-C032,output/first_edition_review_crops_clean/B02-C177__Fossil__43_62__Slowbro.jpg
B02-C178,cards/binder_2/card_178_front.jpg,cards/binder_2/card_178_back.jpg,64/102,Starmie,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1871,B01-C032,output/first_edition_review_crops_clean/B02-C178__Base__64_102__Starmie.jpg
B02-C179,cards/binder_2/card_179_front.jpg,cards/binder_2/card_179_back.jpg,56/62,Tentacool,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2299,B01-C057,output/first_edition_review_crops_clean/B02-C179__Fossil__56_62__Tentacool.jpg
B02-C180,cards/binder_2/card_180_front.jpg,cards/binder_2/card_180_back.jpg,55/62,Slowpoke,Fossil,Common,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,,NO,vision_full_card_api_validated,0.5876,B01-C110,output/first_edition_review_crops_clean/B02-C180__Fossil__55_62__Slowpoke.jpg
B02-C181,cards/binder_2/card_181_front.jpg,cards/binder_2/card_181_back.jpg,69/82,Voltorb,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1145,B01-C110,output/first_edition_review_crops_clean/B02-C181__Team Rocket__69_82__Voltorb.jpg
B02-C182,cards/binder_2/card_182_front.jpg,cards/binder_2/card_182_back.jpg,47/102,Diglett,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1224,B01-C032,output/first_edition_review_crops_clean/B02-C182__Base__47_102__Diglett.jpg
B02-C183,cards/binder_2/card_183_front.jpg,cards/binder_2/card_183_back.jpg,50/62,Kabuto,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2267,B01-C032,output/first_edition_review_crops_clean/B02-C183__Fossil__50_62__Kabuto.jpg
B02-C184,cards/binder_2/card_184_front.jpg,cards/binder_2/card_184_back.jpg,49/132,Koga's Pidgey,Gym Challenge,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,,,
B02-C185,cards/binder_2/card_185_front.jpg,cards/binder_2/card_185_back.jpg,46/82,Dark Wartortle,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,0.1658,B01-C032,output/first_edition_review_crops_clean/B02-C185__Team Rocket__46_82__Dark Wartortle.jpg
B02-C186,cards/binder_2/card_186_front.jpg,cards/binder_2/card_186_back.jpg,64/130,Weepinbell,Base Set 2,Uncommon,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,,NO,vision_full_card_api_validated,,,
B02-C187,cards/binder_2/card_187_front.jpg,cards/binder_2/card_187_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1332,B01-C057,output/first_edition_review_crops_clean/B02-C187__Jungle__45_64__Rhydon.jpg
B02-C188,cards/binder_2/card_188_front.jpg,cards/binder_2/card_188_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1596,B01-C032,output/first_edition_review_crops_clean/B02-C188__Jungle__45_64__Rhydon.jpg
B02-C189,cards/binder_2/card_189_front.jpg,cards/binder_2/card_189_back.jpg,41/82,Dark Muk,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1790,B01-C032,output/first_edition_review_crops_clean/B02-C189__Team Rocket__41_82__Dark Muk.jpg
B02-C190,cards/binder_2/card_190_front.jpg,cards/binder_2/card_190_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3010,B01-C110,output/first_edition_review_crops_clean/B02-C190__Fossil__48_62__Grimer.jpg
B02-C191,cards/binder_2/card_191_front.jpg,cards/binder_2/card_191_back.jpg,49/64,Bellsprout,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2719,B01-C057,output/first_edition_review_crops_clean/B02-C191__Jungle__49_64__Bellsprout.jpg
