sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop,pricing_variant,pricing_search_query,tcgplayer_market_price,tcg_reference_note,ebay_sold_low,ebay_sold_mid,ebay_sold_high,chosen_price,pricing_notes,listing_title,listing_description,comp_titles,comp_prices
B01-C111,cards/binder_1/card_111_front.jpg,cards/binder_1/card_111_back.jpg,53/62,Psyduck,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2157,B01-C032,output/first_edition_review_crops_clean/B01-C111__Fossil__53_62__Psyduck.jpg,Unlimited,Pokemon Psyduck 53/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Psyduck 53/62 Fossil LP/MP,"Psyduck 53/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C112,cards/binder_1/card_112_front.jpg,cards/binder_1/card_112_back.jpg,59/102,Poliwag,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.1844,B01-C032,output/first_edition_review_crops_clean/B01-C112__Base__59_102__Poliwag.jpg,Unlimited,Pokemon Poliwag 59/102 Base Unlimited MP,0.65,TCGPLAYER_MARKET,,,,0.45,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwag 59/102 Base LP/MP,"Poliwag 59/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C113,cards/binder_1/card_113_front.jpg,cards/binder_1/card_113_back.jpg,50/64,Cubone,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2333,B01-C057,output/first_edition_review_crops_clean/B01-C113__Jungle__50_64__Cubone.jpg,Unlimited,Pokemon Cubone 50/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Cubone 50/64 Jungle LP/MP,"Cubone 50/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C114,cards/binder_1/card_114_front.jpg,cards/binder_1/card_114_back.jpg,88/130,Poliwag,Base Set 2,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Poliwag 88/130 Base Set 2 Unlimited MP,0.51,TCGPLAYER_MARKET,,,,0.36,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwag 88/130 Base Set 2 LP/MP,"Poliwag 88/130 from Base Set 2.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C115,cards/binder_1/card_115_front.jpg,cards/binder_1/card_115_back.jpg,47/82,Magikarp,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2429,B01-C032,output/first_edition_review_crops_clean/B01-C115__Team Rocket__47_82__Magikarp.jpg,Unlimited,Pokemon Magikarp 47/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Magikarp 47/82 Team Rocket LP/MP,"Magikarp 47/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C116,cards/binder_1/card_116_front.jpg,cards/binder_1/card_116_back.jpg,41/62,Sandslash,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3525,B01-C032,output/first_edition_review_crops_clean/B01-C116__Fossil__41_62__Sandslash.jpg,Unlimited,Pokemon Sandslash 41/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Sandslash 41/62 Fossil LP/MP,"Sandslash 41/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C117,cards/binder_1/card_117_front.jpg,cards/binder_1/card_117_back.jpg,55/64,Mankey,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2448,B01-C032,output/first_edition_review_crops_clean/B01-C117__Jungle__55_64__Mankey.jpg,Unlimited,Pokemon Mankey 55/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Mankey 55/64 Jungle LP/MP,"Mankey 55/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C118,cards/binder_1/card_118_front.jpg,cards/binder_1/card_118_back.jpg,48/82,Porygon,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.0630,B01-C032,output/first_edition_review_crops_clean/B01-C118__Team Rocket__48_82__Porygon.jpg,Unlimited,Pokemon Porygon 48/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Porygon 48/82 Team Rocket LP/MP,"Porygon 48/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C119,cards/binder_1/card_119_front.jpg,cards/binder_1/card_119_back.jpg,62/64,Spearow,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.0216,B01-C110,output/first_edition_review_crops_clean/B01-C119__Jungle__62_64__Spearow.jpg,Unlimited,Pokemon Spearow 62/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Spearow 62/64 Jungle LP/MP,"Spearow 62/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C120,cards/binder_1/card_120_front.jpg,cards/binder_1/card_120_back.jpg,38/64,Lickitung,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.1093,B01-C032,output/first_edition_review_crops_clean/B01-C120__Jungle__38_64__Lickitung.jpg,Unlimited,Pokemon Lickitung 38/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Lickitung 38/64 Jungle LP/MP,"Lickitung 38/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C121,cards/binder_1/card_121_front.jpg,cards/binder_1/card_121_back.jpg,36/62,Golem,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2638,B01-C032,output/first_edition_review_crops_clean/B01-C121__Fossil__36_62__Golem.jpg,Unlimited,Pokemon Golem 36/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Golem 36/62 Fossil LP/MP,"Golem 36/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C122,cards/binder_1/card_122_front.jpg,cards/binder_1/card_122_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.4145,B01-C032,output/first_edition_review_crops_clean/B01-C122__Fossil__48_62__Grimer.jpg,Unlimited,Pokemon Grimer 48/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Grimer 48/62 Fossil LP/MP,"Grimer 48/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C123,cards/binder_1/card_123_front.jpg,cards/binder_1/card_123_back.jpg,24/64,Pidgeot,Jungle,Rare,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk_or_lot,NO,vision_full_card_api_validated,-0.0741,B01-C110,output/first_edition_review_crops_clean/B01-C123__Jungle__24_64__Pidgeot.jpg,Unlimited,Pokemon Pidgeot 24/64 Jungle Unlimited MP,,,1.00,2.59,3.39,2.59,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Pidgeot 24/64 Jungle LP/MP,"Pidgeot 24/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",Pidgeot Jungle 8/64 - Jungle - Holo Rare || 1999 Pokemon Jungle Set Unlimited Near Mint/LP VINTAGE -Pick Your Card! Free Shp || 1999 Pokemon Pidgeot Rare Jungle 24/64 Unlimited DMG || Pidgeot 24/64 Jungle Set Rare Regular 1999 WOTC Pokemon TCG MP || Pidgeot 24/64 - Jungle - Rare - Pokémon TCG || Pokemon TCG Jungle Pidgeot Rare 24/64 || Pidgeot (24) 24/64 Unlimited Rare Jungle || Pokemon TCG - Jungle - Pidgeot #24/64 || Pokemon TCG Pidgeot 24/64 Jungle Rare Non Holo WOTC Vintage 1999 MP || Pidgeot Jungle 24/64 Rare Unlimited Regular WOTC Vintage Pokemon Card,1.00 | 1.60 | 2.00 | 2.75 | 2.99 | 2.99 | 2.99 | 3.00 | 3.15 | 3.39
B01-C124,cards/binder_1/card_124_front.jpg,cards/binder_1/card_124_back.jpg,65/102,Staryu,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2604,B01-C057,output/first_edition_review_crops_clean/B01-C124__Base__65_102__Staryu.jpg,Unlimited,Pokemon Staryu 65/102 Base Unlimited MP,0.61,TCGPLAYER_MARKET,,,,0.43,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Staryu 65/102 Base LP/MP,"Staryu 65/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C125,cards/binder_1/card_125_front.jpg,cards/binder_1/card_125_back.jpg,40/64,Nidorina,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2734,B01-C032,output/first_edition_review_crops_clean/B01-C125__Jungle__40_64__Nidorina.jpg,Unlimited,Pokemon Nidorina 40/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Nidorina 40/64 Jungle LP/MP,"Nidorina 40/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C126,cards/binder_1/card_126_front.jpg,cards/binder_1/card_126_back.jpg,57/64,Nidoran♀,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_from_saved_vision_or_visual_confirmation,0.2543,B01-C110,output/first_edition_review_crops_clean/B01-C126__Jungle__57_64__Nidoran_.jpg,Unlimited,Pokemon Nidoran♀ 57/64 Jungle Unlimited MP,,NO_TCG_MATCH,,,,,NO_TCG_MATCH,Pokemon Nidoran♀ 57/64 Jungle LP/MP,"Nidoran♀ 57/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C127,cards/binder_1/card_127_front.jpg,cards/binder_1/card_127_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2496,B01-C032,output/first_edition_review_crops_clean/B01-C127__Fossil__49_62__Horsea.jpg,Unlimited,Pokemon Horsea 49/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Horsea 49/62 Fossil LP/MP,"Horsea 49/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C128,cards/binder_1/card_128_front.jpg,cards/binder_1/card_128_back.jpg,41/62,Sandslash,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2719,B01-C057,output/first_edition_review_crops_clean/B01-C128__Fossil__41_62__Sandslash.jpg,Unlimited,Pokemon Sandslash 41/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Sandslash 41/62 Fossil LP/MP,"Sandslash 41/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C129,cards/binder_1/card_129_front.jpg,cards/binder_1/card_129_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3002,B01-C057,output/first_edition_review_crops_clean/B01-C129__Jungle__45_64__Rhydon.jpg,Unlimited,Pokemon Rhydon 45/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rhydon 45/64 Jungle LP/MP,"Rhydon 45/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C130,cards/binder_1/card_130_front.jpg,cards/binder_1/card_130_back.jpg,54/62,Shellder,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2971,B01-C032,output/first_edition_review_crops_clean/B01-C130__Fossil__54_62__Shellder.jpg,Unlimited,Pokemon Shellder 54/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Shellder 54/62 Fossil LP/MP,"Shellder 54/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C131,cards/binder_1/card_131_front.jpg,cards/binder_1/card_131_back.jpg,52/64,Exeggcute,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.4074,B01-C110,output/first_edition_review_crops_clean/B01-C131__Jungle__52_64__Exeggcute.jpg,Unlimited,Pokemon Exeggcute 52/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Exeggcute 52/64 Jungle LP/MP,"Exeggcute 52/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C132,cards/binder_1/card_132_front.jpg,cards/binder_1/card_132_back.jpg,62/102,Sandshrew,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2867,B01-C057,output/first_edition_review_crops_clean/B01-C132__Base__62_102__Sandshrew.jpg,Unlimited,Pokemon Sandshrew 62/102 Base Unlimited MP,0.88,TCGPLAYER_MARKET,,,,0.62,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Sandshrew 62/102 Base LP/MP,"Sandshrew 62/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C133,cards/binder_1/card_133_front.jpg,cards/binder_1/card_133_back.jpg,59/64,Paras,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3561,B01-C110,output/first_edition_review_crops_clean/B01-C133__Jungle__59_64__Paras.jpg,Unlimited,Pokemon Paras 59/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Paras 59/64 Jungle LP/MP,"Paras 59/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C134,cards/binder_1/card_134_front.jpg,cards/binder_1/card_134_back.jpg,55/62,Slowpoke,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.4555,B01-C057,output/first_edition_review_crops_clean/B01-C134__Fossil__55_62__Slowpoke.jpg,Unlimited,Pokemon Slowpoke 55/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Slowpoke 55/62 Fossil LP/MP,"Slowpoke 55/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C135,cards/binder_1/card_135_front.jpg,cards/binder_1/card_135_back.jpg,49/130,Machoke,Base Set 2,Uncommon,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Machoke 49/130 Base Set 2 Unlimited MP,0.72,TCGPLAYER_MARKET,,,,0.50,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Machoke 49/130 Base Set 2 LP/MP,"Machoke 49/130 from Base Set 2.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C136,cards/binder_1/card_136_front.jpg,cards/binder_1/card_136_back.jpg,59/102,Poliwag,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2102,B01-C032,output/first_edition_review_crops_clean/B01-C136__Base__59_102__Poliwag.jpg,Unlimited,Pokemon Poliwag 59/102 Base Unlimited MP,0.65,TCGPLAYER_MARKET,,,,0.45,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwag 59/102 Base LP/MP,"Poliwag 59/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C137,cards/binder_1/card_137_front.jpg,cards/binder_1/card_137_back.jpg,50/62,Kabuto,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3028,B01-C110,output/first_edition_review_crops_clean/B01-C137__Fossil__50_62__Kabuto.jpg,Unlimited,Pokemon Kabuto 50/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Kabuto 50/62 Fossil LP/MP,"Kabuto 50/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C138,cards/binder_1/card_138_front.jpg,cards/binder_1/card_138_back.jpg,57/111,Cyndaquil,Neo Genesis,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,fixed_from_saved_vision_or_visual_confirmation,,,,Unlimited,Pokemon Cyndaquil 57/111 Neo Genesis Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Cyndaquil 57/111 Neo Genesis LP/MP,"Cyndaquil 57/111 from Neo Genesis.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C139,cards/binder_1/card_139_front.jpg,cards/binder_1/card_139_back.jpg,59/64,Paras,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3744,B01-C032,output/first_edition_review_crops_clean/B01-C139__Jungle__59_64__Paras.jpg,Unlimited,Pokemon Paras 59/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Paras 59/64 Jungle LP/MP,"Paras 59/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C140,cards/binder_1/card_140_front.jpg,cards/binder_1/card_140_back.jpg,19/102,Dugtrio,HS—Triumphant,Rare,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk_or_lot,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Dugtrio 19/102 HS—Triumphant Unlimited MP,,,0.85,1.32,1.92,1.32,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Dugtrio 19/102 HS—Triumphant LP/MP,"Dugtrio 19/102 from HS—Triumphant.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",1999 Pokemon Base Set: Choose Your Card! All Cards Available- FREE SHIPPING || Carta Pokemon DUGTRIO 19/102 Set Base Rara ITA 70PV 1999 Talpa Chamfer 1 Card || Carta Pokemon DUGTRIO 19/102 Set Base Rara ITA 70PV 1999 Talpa Chamfer 1 Card || DUGTRIO 1999 POKEMON BASE SET 19/102 RARE HOLO STAGE 1 FIGHTING Q3478 A || Pokemon base set cards at bargain prices for quantity purchases pick your card || Pokemon TCG Base Set Pokémon Trading Card Singles Wizards of The Coast || 1999 Pokemon Base Set - Authentic Cards - FREE SHIPPING || 1999 Pokemon Base Set: Choose Your Card! All Cards Available - 100% Authentic || Dugtrio 19/102 Rare Base Set Unlimited Pokemon MP || Pokémon TCG Dugtrio Base Set Unlimited Rare Card 19/102 Near Mint NM,0.85 | 1.00 | 1.00 | 1.07 | 1.15 | 1.27 | 1.61 | 1.67 | 1.70 | 1.92
B01-C141,cards/binder_1/card_141_front.jpg,cards/binder_1/card_141_back.jpg,66/82,Rattata,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.0204,B01-C032,output/first_edition_review_crops_clean/B01-C141__Team Rocket__66_82__Rattata.jpg,Unlimited,Pokemon Rattata 66/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rattata 66/82 Team Rocket LP/MP,"Rattata 66/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C142,cards/binder_1/card_142_front.jpg,cards/binder_1/card_142_back.jpg,34/62,Golbat,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2642,B01-C032,output/first_edition_review_crops_clean/B01-C142__Fossil__34_62__Golbat.jpg,Unlimited,Pokemon Golbat 34/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Golbat 34/62 Fossil LP/MP,"Golbat 34/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
